Time (s),AIN0-AIN1 (V),AIN2-AIN3 (V)
0.180000,-0.000005,0.000123
0.181000,-0.000005,0.000122
0.182000,-0.000005,0.000122
0.183000,-0.000005,0.000121
0.184000,-0.000005,0.000122
0.185000,-0.000006,0.000121
0.186000,-0.000007,0.000122
0.187000,-0.000006,0.000121
0.188000,-0.000007,0.000121
0.189000,-0.000007,0.000120
0.190000,-0.000007,0.000121
0.191000,-0.000006,0.000119
0.192000,-0.000007,0.000119
0.193000,-0.000005,0.000118
0.194000,-0.000006,0.000118
0.195000,-0.000006,0.000117
0.196000,-0.000007,0.000118
0.197000,-0.000007,0.000118
0.198000,-0.000008,0.000118
0.199000,-0.000008,0.000117
0.200000,-0.000008,0.000117
0.201000,-0.000008,0.000117
0.202000,-0.000008,0.000118
0.203000,-0.000008,0.000118
0.204000,-0.000008,0.000119
0.205000,-0.000008,0.000119
0.206000,-0.000009,0.000119
0.207000,-0.000009,0.000118
0.208000,-0.000009,0.000119
0.209000,-0.000009,0.000118
0.210000,-0.000009,0.000118
0.211000,-0.000009,0.000119
0.212000,-0.000009,0.000119
0.213000,-0.000009,0.000119
0.214000,-0.000009,0.000119
0.215000,-0.000009,0.000119
0.216000,-0.000009,0.000119
0.217000,-0.000009,0.000119
0.218000,-0.000009,0.000119
0.219000,-0.000009,0.000119
0.220000,-0.000010,0.000118
0.221000,-0.000011,0.000118
0.222000,-0.000011,0.000118
0.223000,-0.000011,0.000118
0.224000,-0.000011,0.000118
0.225000,-0.000011,0.000119
0.226000,-0.000011,0.000118
0.227000,-0.000011,0.000119
0.228000,-0.000011,0.000118
0.229000,-0.000011,0.000118
0.230000,-0.000012,0.000117
0.231000,-0.000012,0.000119
0.232000,-0.000012,0.000118
0.233000,-0.000013,0.000119
0.234000,-0.000013,0.000118
0.235000,-0.000013,0.000119
0.236000,-0.000013,0.000119
0.237000,-0.000013,0.000119
0.238000,-0.000012,0.000119
0.239000,-0.000013,0.000119
0.240000,-0.000013,0.000119
0.241000,-0.000012,0.000119
0.242000,-0.000013,0.000118
0.243000,-0.000013,0.000118
0.244000,-0.000013,0.000119
0.245000,-0.000014,0.000118
0.246000,-0.000014,0.000118
0.247000,-0.000013,0.000118
0.248000,-0.000013,0.000119
0.249000,-0.000012,0.000118
0.250000,-0.000012,0.000119
0.251000,-0.000012,0.000118
0.252000,-0.000011,0.000118
0.253000,-0.000011,0.000118
0.254000,-0.000011,0.000118
0.255000,-0.000011,0.000118
0.256000,-0.000011,0.000118
0.257000,-0.000011,0.000118
0.258000,-0.000011,0.000117
0.259000,-0.000011,0.000117
0.260000,-0.000011,0.000117
0.261000,-0.000011,0.000118
0.262000,-0.000011,0.000117
0.263000,-0.000012,0.000118
0.264000,-0.000012,0.000117
0.265000,-0.000012,0.000116
0.266000,-0.000012,0.000117
0.267000,-0.000012,0.000117
0.268000,-0.000012,0.000118
0.269000,-0.000012,0.000118
0.270000,-0.000012,0.000118
0.271000,-0.000013,0.000117
0.272000,-0.000012,0.000117
0.273000,-0.000013,0.000118
0.274000,-0.000013,0.000118
0.275000,-0.000014,0.000118
0.276000,-0.000013,0.000118
0.277000,-0.000013,0.000118
0.278000,-0.000014,0.000118
0.279000,-0.000014,0.000118
0.280000,-0.000013,0.000118
0.281000,-0.000013,0.000118
0.282000,-0.000013,0.000119
0.283000,-0.000013,0.000119
0.284000,-0.000013,0.000119
0.285000,-0.000012,0.000119
0.286000,-0.000012,0.000119
0.287000,-0.000012,0.000119
0.288000,-0.000012,0.000119
0.289000,-0.000011,0.000119
0.290000,-0.000011,0.000119
0.291000,-0.000012,0.000119
0.292000,-0.000012,0.000119
0.293000,-0.000013,0.000119
0.294000,-0.000013,0.000119
0.295000,-0.000013,0.000119
0.296000,-0.000013,0.000119
0.297000,-0.000012,0.000119
0.298000,-0.000011,0.000119
0.299000,-0.000011,0.000119
0.300000,-0.000011,0.000119
0.301000,-0.000011,0.000119
0.302000,-0.000011,0.000119
0.303000,-0.000011,0.000119
0.304000,-0.000011,0.000118
0.305000,-0.000011,0.000118
0.306000,-0.000011,0.000118
0.307000,-0.000011,0.000118
0.308000,-0.000011,0.000117
0.309000,-0.000011,0.000118
0.310000,-0.000011,0.000118
0.311000,-0.000011,0.000118
0.312000,-0.000012,0.000117
0.313000,-0.000012,0.000117
0.314000,-0.000012,0.000117
0.315000,-0.000012,0.000117
0.316000,-0.000012,0.000116
0.317000,-0.000012,0.000117
0.318000,-0.000012,0.000117
0.319000,-0.000012,0.000117
0.320000,-0.000012,0.000117
0.321000,-0.000011,0.000117
0.322000,-0.000010,0.000117
0.323000,-0.000010,0.000117
0.324000,-0.000009,0.000117
0.325000,-0.000009,0.000118
0.326000,-0.000009,0.000118
0.327000,-0.000009,0.000117
0.328000,-0.000008,0.000118
0.329000,-0.000008,0.000118
0.330000,-0.000008,0.000118
0.331000,-0.000007,0.000117
0.332000,-0.000007,0.000118
0.333000,-0.000006,0.000117
0.334000,-0.000006,0.000118
0.335000,-0.000006,0.000116
0.336000,-0.000007,0.000116
0.337000,-0.000008,0.000116
0.338000,-0.000008,0.000116
0.339000,-0.000007,0.000116
0.340000,-0.000007,0.000116
0.341000,-0.000007,0.000116
0.342000,-0.000006,0.000116
0.343000,-0.000006,0.000116
0.344000,-0.000006,0.000116
0.345000,-0.000006,0.000116
0.346000,-0.000005,0.000116
0.347000,-0.000006,0.000116
0.348000,-0.000006,0.000115
0.349000,-0.000007,0.000116
0.350000,-0.000007,0.000116
0.351000,-0.000007,0.000116
0.352000,-0.000008,0.000115
0.353000,-0.000008,0.000116
0.354000,-0.000007,0.000116
0.355000,-0.000007,0.000116
0.356000,-0.000007,0.000116
0.357000,-0.000007,0.000115
0.358000,-0.000007,0.000116
0.359000,-0.000007,0.000115
0.360000,-0.000008,0.000115
0.361000,-0.000008,0.000115
0.362000,-0.000008,0.000115
0.363000,-0.000008,0.000115
0.364000,-0.000008,0.000115
0.365000,-0.000007,0.000116
0.366000,-0.000008,0.000116
0.367000,-0.000008,0.000115
0.368000,-0.000007,0.000115
0.369000,-0.000007,0.000115
0.370000,-0.000008,0.000115
0.371000,-0.000007,0.000115
0.372000,-0.000008,0.000115
0.373000,-0.000007,0.000115
0.374000,-0.000007,0.000115
0.375000,-0.000007,0.000115
0.376000,-0.000007,0.000115
0.377000,-0.000007,0.000115
0.378000,-0.000007,0.000115
0.379000,-0.000006,0.000114
0.380000,-0.000007,0.000115
0.381000,-0.000007,0.000115
0.382000,-0.000007,0.000115
0.383000,-0.000007,0.000114
0.384000,-0.000007,0.000114
0.385000,-0.000007,0.000114
0.386000,-0.000007,0.000115
0.387000,-0.000007,0.000115
0.388000,-0.000007,0.000114
0.389000,-0.000008,0.000114
0.390000,-0.000008,0.000114
0.391000,-0.000008,0.000114
0.392000,-0.000008,0.000114
0.393000,-0.000008,0.000115
0.394000,-0.000007,0.000115
0.395000,-0.000007,0.000115
0.396000,-0.000007,0.000115
0.397000,-0.000008,0.000115
0.398000,-0.000008,0.000115
0.399000,-0.000008,0.000115
0.400000,-0.000008,0.000115
0.401000,-0.000009,0.000115
0.402000,-0.000009,0.000115
0.403000,-0.000009,0.000114
0.404000,-0.000008,0.000114
0.405000,-0.000009,0.000114
0.406000,-0.000009,0.000114
0.407000,-0.000008,0.000114
0.408000,-0.000008,0.000115
0.409000,-0.000008,0.000114
0.410000,-0.000008,0.000114
0.411000,-0.000008,0.000114
0.412000,-0.000008,0.000115
0.413000,-0.000007,0.000115
0.414000,-0.000008,0.000115
0.415000,-0.000008,0.000115
0.416000,-0.000007,0.000115
0.417000,-0.000007,0.000115
0.418000,-0.000007,0.000115
0.419000,-0.000006,0.000115
0.420000,-0.000006,0.000116
0.421000,-0.000007,0.000116
0.422000,-0.000008,0.000116
0.423000,-0.000008,0.000115
0.424000,-0.000009,0.000116
0.425000,-0.000008,0.000115
0.426000,-0.000009,0.000115
0.427000,-0.000008,0.000115
0.428000,-0.000009,0.000115
0.429000,-0.000009,0.000115
0.430000,-0.000009,0.000115
0.431000,-0.000010,0.000115
0.432000,-0.000010,0.000114
0.433000,-0.000011,0.000114
0.434000,-0.000011,0.000114
0.435000,-0.000011,0.000115
0.436000,-0.000010,0.000115
0.437000,-0.000009,0.000116
0.438000,-0.000009,0.000115
0.439000,-0.000009,0.000116
0.440000,-0.000009,0.000115
0.441000,-0.000010,0.000115
0.442000,-0.000010,0.000115
0.443000,-0.000010,0.000115
0.444000,-0.000010,0.000115
0.445000,-0.000011,0.000114
0.446000,-0.000011,0.000114
0.447000,-0.000011,0.000113
0.448000,-0.000011,0.000114
0.449000,-0.000010,0.000113
0.450000,-0.000008,0.000115
0.451000,-0.000008,0.000115
0.452000,-0.000009,0.000115
0.453000,-0.000008,0.000114
0.454000,-0.000008,0.000114
0.455000,-0.000009,0.000114
0.456000,-0.000008,0.000115
0.457000,-0.000008,0.000115
0.458000,-0.000007,0.000115
0.459000,-0.000008,0.000115
0.460000,-0.000008,0.000115
0.461000,-0.000007,0.000115
0.462000,-0.000008,0.000115
0.463000,-0.000007,0.000115
0.464000,-0.000008,0.000115
0.465000,-0.000008,0.000115
0.466000,-0.000008,0.000115
0.467000,-0.000007,0.000115
0.468000,-0.000008,0.000115
0.469000,-0.000007,0.000115
0.470000,-0.000007,0.000116
0.471000,-0.000008,0.000116
0.472000,-0.000009,0.000115
0.473000,-0.000008,0.000116
0.474000,-0.000009,0.000117
0.475000,-0.000009,0.000116
0.476000,-0.000009,0.000116
0.477000,-0.000008,0.000116
0.478000,-0.000009,0.000116
0.479000,-0.000009,0.000116
0.480000,-0.000009,0.000117
0.481000,-0.000010,0.000116
0.482000,-0.000010,0.000115
0.483000,-0.000010,0.000115
0.484000,-0.000009,0.000115
0.485000,-0.000009,0.000115
0.486000,-0.000009,0.000115
0.487000,-0.000008,0.000115
0.488000,-0.000008,0.000115
0.489000,-0.000009,0.000115
0.490000,-0.000009,0.000115
0.491000,-0.000009,0.000115
0.492000,-0.000010,0.000115
0.493000,-0.000010,0.000115
0.494000,-0.000010,0.000115
0.495000,-0.000010,0.000115
0.496000,-0.000009,0.000115
0.497000,-0.000010,0.000114
0.498000,-0.000011,0.000114
0.499000,-0.000010,0.000114
0.500000,-0.000010,0.000114
0.501000,-0.000010,0.000114
0.502000,-0.000009,0.000114
0.503000,-0.000009,0.000115
0.504000,-0.000009,0.000115
0.505000,-0.000009,0.000115
0.506000,-0.000009,0.000115
0.507000,-0.000009,0.000115
0.508000,-0.000008,0.000115
0.509000,-0.000009,0.000115
0.510000,-0.000008,0.000115
0.511000,-0.000008,0.000115
0.512000,-0.000008,0.000115
0.513000,-0.000008,0.000115
0.514000,-0.000008,0.000115
0.515000,-0.000008,0.000115
0.516000,-0.000007,0.000115
0.517000,-0.000007,0.000115
0.518000,-0.000007,0.000116
0.519000,-0.000007,0.000115
0.520000,-0.000008,0.000115
0.521000,-0.000008,0.000115
0.522000,-0.000007,0.000115
0.523000,-0.000006,0.000115
0.524000,-0.000007,0.000115
0.525000,-0.000006,0.000115
0.526000,-0.000007,0.000115
0.527000,-0.000006,0.000115
0.528000,-0.000006,0.000115
0.529000,-0.000006,0.000115
0.530000,-0.000006,0.000115
0.531000,-0.000006,0.000115
0.532000,-0.000006,0.000115
0.533000,-0.000006,0.000115
0.534000,-0.000007,0.000116
0.535000,-0.000007,0.000116
0.536000,-0.000006,0.000116
0.537000,-0.000007,0.000116
0.538000,-0.000005,0.000116
0.539000,-0.000005,0.000117
0.540000,-0.000006,0.000117
0.541000,-0.000006,0.000117
0.542000,-0.000006,0.000117
0.543000,-0.000006,0.000117
0.544000,-0.000007,0.000117
0.545000,-0.000007,0.000117
0.546000,-0.000007,0.000117
0.547000,-0.000007,0.000117
0.548000,-0.000006,0.000118
0.549000,-0.000006,0.000118
0.550000,-0.000005,0.000118
0.551000,-0.000005,0.000118
0.552000,-0.000005,0.000119
0.553000,-0.000005,0.000119
0.554000,-0.000005,0.000119
0.555000,-0.000005,0.000118
0.556000,-0.000005,0.000118
0.557000,-0.000006,0.000118
0.558000,-0.000006,0.000118
0.559000,-0.000006,0.000118
0.560000,-0.000006,0.000118
0.561000,-0.000006,0.000118
0.562000,-0.000005,0.000118
0.563000,-0.000005,0.000119
0.564000,-0.000005,0.000119
0.565000,-0.000005,0.000119
0.566000,-0.000004,0.000120
0.567000,-0.000005,0.000120
0.568000,-0.000004,0.000121
0.569000,-0.000004,0.000121
0.570000,-0.000004,0.000120
0.571000,-0.000004,0.000120
0.572000,-0.000004,0.000121
0.573000,-0.000004,0.000121
0.574000,-0.000004,0.000121
0.575000,-0.000005,0.000120
0.576000,-0.000004,0.000121
0.577000,-0.000005,0.000120
0.578000,-0.000005,0.000120
0.579000,-0.000004,0.000120
0.580000,-0.000005,0.000120
0.581000,-0.000005,0.000119
0.582000,-0.000005,0.000120
0.583000,-0.000006,0.000120
0.584000,-0.000006,0.000120
0.585000,-0.000006,0.000120
0.586000,-0.000006,0.000121
0.587000,-0.000006,0.000121
0.588000,-0.000006,0.000121
0.589000,-0.000005,0.000121
0.590000,-0.000005,0.000120
0.591000,-0.000005,0.000121
0.592000,-0.000004,0.000120
0.593000,-0.000005,0.000120
0.594000,-0.000005,0.000120
0.595000,-0.000005,0.000121
0.596000,-0.000005,0.000121
0.597000,-0.000006,0.000121
0.598000,-0.000005,0.000121
0.599000,-0.000005,0.000122
0.600000,-0.000005,0.000122
0.601000,-0.000006,0.000122
0.602000,-0.000006,0.000122
0.603000,-0.000007,0.000122
0.604000,-0.000007,0.000123
0.605000,-0.000007,0.000121
0.606000,-0.000008,0.000122
0.607000,-0.000008,0.000122
0.608000,-0.000008,0.000123
0.609000,-0.000008,0.000123
0.610000,-0.000008,0.000122
0.611000,-0.000008,0.000123
0.612000,-0.000008,0.000122
0.613000,-0.000009,0.000122
0.614000,-0.000008,0.000122
0.615000,-0.000009,0.000123
0.616000,-0.000009,0.000121
0.617000,-0.000009,0.000121
0.618000,-0.000010,0.000120
0.619000,-0.000010,0.000120
0.620000,-0.000009,0.000121
0.621000,-0.000010,0.000121
0.622000,-0.000010,0.000122
0.623000,-0.000010,0.000122
0.624000,-0.000010,0.000122
0.625000,-0.000010,0.000121
0.626000,-0.000010,0.000122
0.627000,-0.000010,0.000121
0.628000,-0.000010,0.000122
0.629000,-0.000010,0.000121
0.630000,-0.000010,0.000121
0.631000,-0.000011,0.000120
0.632000,-0.000010,0.000120
0.633000,-0.000010,0.000121
0.634000,-0.000010,0.000120
0.635000,-0.000010,0.000121
0.636000,-0.000010,0.000120
0.637000,-0.000010,0.000121
0.638000,-0.000011,0.000121
0.639000,-0.000010,0.000121
0.640000,-0.000010,0.000120
0.641000,-0.000009,0.000121
0.642000,-0.000009,0.000120
0.643000,-0.000009,0.000121
0.644000,-0.000009,0.000120
0.645000,-0.000009,0.000121
0.646000,-0.000009,0.000121
0.647000,-0.000010,0.000121
0.648000,-0.000010,0.000120
0.649000,-0.000011,0.000121
0.650000,-0.000011,0.000120
0.651000,-0.000011,0.000120
0.652000,-0.000011,0.000119
0.653000,-0.000011,0.000120
0.654000,-0.000012,0.000120
0.655000,-0.000011,0.000120
0.656000,-0.000011,0.000120
0.657000,-0.000010,0.000120
0.658000,-0.000010,0.000120
0.659000,-0.000011,0.000120
0.660000,-0.000010,0.000121
0.661000,-0.000009,0.000121
0.662000,-0.000009,0.000121
0.663000,-0.000010,0.000121
0.664000,-0.000010,0.000121
0.665000,-0.000010,0.000121
0.666000,-0.000009,0.000121
0.667000,-0.000009,0.000121
0.668000,-0.000010,0.000121
0.669000,-0.000009,0.000121
0.670000,-0.000009,0.000121
0.671000,-0.000009,0.000121
0.672000,-0.000009,0.000121
0.673000,-0.000009,0.000120
0.674000,-0.000009,0.000120
0.675000,-0.000009,0.000119
0.676000,-0.000009,0.000119
0.677000,-0.000009,0.000119
0.678000,-0.000010,0.000119
0.679000,-0.000009,0.000119
0.680000,-0.000009,0.000120
0.681000,-0.000009,0.000120
0.682000,-0.000010,0.000120
0.683000,-0.000009,0.000120
0.684000,-0.000009,0.000120
0.685000,-0.000009,0.000120
0.686000,-0.000009,0.000120
0.687000,-0.000008,0.000120
0.688000,-0.000008,0.000121
0.689000,-0.000009,0.000120
0.690000,-0.000009,0.000120
0.691000,-0.000009,0.000121
0.692000,-0.000009,0.000121
0.693000,-0.000009,0.000121
0.694000,-0.000009,0.000121
0.695000,-0.000009,0.000121
0.696000,-0.000010,0.000120
0.697000,-0.000009,0.000120
0.698000,-0.000008,0.000120
0.699000,-0.000009,0.000120
0.700000,-0.000009,0.000119
0.701000,-0.000008,0.000120
0.702000,-0.000009,0.000119
0.703000,-0.000009,0.000118
0.704000,-0.000009,0.000119
0.705000,-0.000008,0.000119
0.706000,-0.000008,0.000118
0.707000,-0.000007,0.000118
0.708000,-0.000007,0.000118
0.709000,-0.000007,0.000118
0.710000,-0.000007,0.000119
0.711000,-0.000007,0.000119
0.712000,-0.000007,0.000119
0.713000,-0.000006,0.000119
0.714000,-0.000006,0.000119
0.715000,-0.000006,0.000119
0.716000,-0.000006,0.000120
0.717000,-0.000007,0.000120
0.718000,-0.000006,0.000120
0.719000,-0.000006,0.000120
0.720000,-0.000006,0.000120
0.721000,-0.000006,0.000120
0.722000,-0.000006,0.000121
0.723000,-0.000006,0.000120
0.724000,-0.000006,0.000121
0.725000,-0.000006,0.000120
0.726000,-0.000006,0.000120
0.727000,-0.000006,0.000120
0.728000,-0.000006,0.000120
0.729000,-0.000006,0.000120
0.730000,-0.000006,0.000120
0.731000,-0.000006,0.000120
0.732000,-0.000006,0.000121
0.733000,-0.000006,0.000120
0.734000,-0.000006,0.000121
0.735000,-0.000007,0.000120
0.736000,-0.000007,0.000121
0.737000,-0.000007,0.000120
0.738000,-0.000007,0.000121
0.739000,-0.000007,0.000121
0.740000,-0.000007,0.000121
0.741000,-0.000008,0.000121
0.742000,-0.000008,0.000122
0.743000,-0.000008,0.000121
0.744000,-0.000008,0.000122
0.745000,-0.000008,0.000122
0.746000,-0.000008,0.000122
0.747000,-0.000007,0.000122
0.748000,-0.000007,0.000121
0.749000,-0.000007,0.000121
0.750000,-0.000007,0.000121
0.751000,-0.000007,0.000121
0.752000,-0.000007,0.000121
0.753000,-0.000007,0.000121
0.754000,-0.000007,0.000121
0.755000,-0.000008,0.000121
0.756000,-0.000008,0.000121
0.757000,-0.000009,0.000121
0.758000,-0.000009,0.000121
0.759000,-0.000008,0.000120
0.760000,-0.000009,0.000120
0.761000,-0.000009,0.000120
0.762000,-0.000010,0.000120
0.763000,-0.000009,0.000120
0.764000,-0.000010,0.000119
0.765000,-0.000010,0.000119
0.766000,-0.000010,0.000119
0.767000,-0.000010,0.000118
0.768000,-0.000010,0.000118
0.769000,-0.000010,0.000118
0.770000,-0.000010,0.000118
0.771000,-0.000010,0.000118
0.772000,-0.000009,0.000118
0.773000,-0.000009,0.000119
0.774000,-0.000010,0.000119
0.775000,-0.000010,0.000120
0.776000,-0.000010,0.000119
0.777000,-0.000010,0.000119
0.778000,-0.000010,0.000120
0.779000,-0.000010,0.000119
0.780000,-0.000010,0.000118
0.781000,-0.000010,0.000119
0.782000,-0.000010,0.000118
0.783000,-0.000011,0.000118
0.784000,-0.000011,0.000119
0.785000,-0.000011,0.000118
0.786000,-0.000010,0.000119
0.787000,-0.000011,0.000119
0.788000,-0.000011,0.000118
0.789000,-0.000011,0.000119
0.790000,-0.000011,0.000120
0.791000,-0.000011,0.000119
0.792000,-0.000011,0.000120
0.793000,-0.000011,0.000120
0.794000,-0.000011,0.000119
0.795000,-0.000011,0.000119
0.796000,-0.000011,0.000119
0.797000,-0.000011,0.000119
0.798000,-0.000012,0.000119
0.799000,-0.000012,0.000119
0.800000,-0.000011,0.000120
0.801000,-0.000012,0.000120
0.802000,-0.000011,0.000120
0.803000,-0.000011,0.000121
0.804000,-0.000011,0.000120
0.805000,-0.000011,0.000120
0.806000,-0.000012,0.000120
0.807000,-0.000011,0.000119
0.808000,-0.000011,0.000119
0.809000,-0.000011,0.000118
0.810000,-0.000011,0.000118
0.811000,-0.000011,0.000118
0.812000,-0.000011,0.000118
0.813000,-0.000011,0.000118
0.814000,-0.000011,0.000118
0.815000,-0.000011,0.000118
0.816000,-0.000011,0.000117
0.817000,-0.000011,0.000117
0.818000,-0.000011,0.000117
0.819000,-0.000010,0.000117
0.820000,-0.000011,0.000117
0.821000,-0.000011,0.000117
0.822000,-0.000011,0.000117
0.823000,-0.000010,0.000117
0.824000,-0.000011,0.000117
0.825000,-0.000011,0.000117
0.826000,-0.000011,0.000117
0.827000,-0.000011,0.000117
0.828000,-0.000010,0.000117
0.829000,-0.000010,0.000116
0.830000,-0.000010,0.000116
0.831000,-0.000010,0.000117
0.832000,-0.000009,0.000117
0.833000,-0.000009,0.000117
0.834000,-0.000009,0.000116
0.835000,-0.000009,0.000116
0.836000,-0.000009,0.000115
0.837000,-0.000009,0.000116
0.838000,-0.000009,0.000114
0.839000,-0.000009,0.000115
0.840000,-0.000010,0.000114
0.841000,-0.000009,0.000115
0.842000,-0.000009,0.000114
0.843000,-0.000009,0.000115
0.844000,-0.000009,0.000114
0.845000,-0.000009,0.000114
0.846000,-0.000009,0.000114
0.847000,-0.000009,0.000115
0.848000,-0.000009,0.000115
0.849000,-0.000009,0.000115
0.850000,-0.000009,0.000115
0.851000,-0.000009,0.000115
0.852000,-0.000009,0.000116
0.853000,-0.000009,0.000115
0.854000,-0.000008,0.000115
0.855000,-0.000008,0.000114
0.856000,-0.000008,0.000115
0.857000,-0.000008,0.000115
0.858000,-0.000008,0.000116
0.859000,-0.000008,0.000115
0.860000,-0.000008,0.000116
0.861000,-0.000007,0.000115
0.862000,-0.000007,0.000115
0.863000,-0.000008,0.000114
0.864000,-0.000008,0.000115
0.865000,-0.000008,0.000114
0.866000,-0.000008,0.000115
0.867000,-0.000008,0.000114
0.868000,-0.000008,0.000115
0.869000,-0.000009,0.000115
0.870000,-0.000009,0.000115
