Time (s),AIN0-AIN1 (V),AIN2-AIN3 (V)
0.309000,0.000141,0.000073
0.310000,0.000141,0.000074
0.311000,0.000142,0.000074
0.312000,0.000142,0.000074
0.313000,0.000143,0.000074
0.314000,0.000143,0.000074
0.315000,0.000143,0.000073
0.316000,0.000144,0.000074
0.317000,0.000143,0.000074
0.318000,0.000144,0.000074
0.319000,0.000143,0.000073
0.320000,0.000143,0.000073
0.321000,0.000143,0.000073
0.322000,0.000143,0.000073
0.323000,0.000144,0.000071
0.324000,0.000144,0.000072
0.325000,0.000144,0.000072
0.326000,0.000144,0.000072
0.327000,0.000143,0.000071
0.328000,0.000143,0.000072
0.329000,0.000143,0.000070
0.330000,0.000143,0.000071
0.331000,0.000143,0.000070
0.332000,0.000143,0.000070
0.333000,0.000143,0.000070
0.334000,0.000143,0.000070
0.335000,0.000143,0.000070
0.336000,0.000143,0.000070
0.337000,0.000144,0.000069
0.338000,0.000143,0.000069
0.339000,0.000144,0.000068
0.340000,0.000143,0.000068
0.341000,0.000144,0.000067
0.342000,0.000143,0.000067
0.343000,0.000143,0.000066
0.344000,0.000143,0.000067
0.345000,0.000143,0.000067
0.346000,0.000144,0.000067
0.347000,0.000143,0.000068
0.348000,0.000143,0.000068
0.349000,0.000143,0.000069
0.350000,0.000144,0.000070
0.351000,0.000144,0.000070
0.352000,0.000145,0.000069
0.353000,0.000145,0.000070
0.354000,0.000145,0.000069
0.355000,0.000145,0.000070
0.356000,0.000144,0.000069
0.357000,0.000144,0.000069
0.358000,0.000144,0.000069
0.359000,0.000144,0.000068
0.360000,0.000144,0.000068
0.361000,0.000142,0.000068
0.362000,0.000143,0.000069
0.363000,0.000143,0.000069
0.364000,0.000143,0.000069
0.365000,0.000143,0.000070
0.366000,0.000143,0.000070
0.367000,0.000143,0.000070
0.368000,0.000143,0.000069
0.369000,0.000144,0.000069
0.370000,0.000145,0.000069
0.371000,0.000144,0.000069
0.372000,0.000143,0.000069
0.373000,0.000142,0.000069
0.374000,0.000142,0.000069
0.375000,0.000142,0.000068
0.376000,0.000141,0.000069
0.377000,0.000141,0.000069
0.378000,0.000141,0.000070
0.379000,0.000141,0.000069
0.380000,0.000141,0.000069
0.381000,0.000141,0.000069
0.382000,0.000140,0.000069
0.383000,0.000141,0.000069
0.384000,0.000141,0.000068
0.385000,0.000141,0.000068
0.386000,0.000142,0.000068
0.387000,0.000141,0.000068
0.388000,0.000141,0.000068
0.389000,0.000141,0.000068
0.390000,0.000142,0.000068
0.391000,0.000141,0.000068
0.392000,0.000142,0.000068
0.393000,0.000142,0.000068
0.394000,0.000141,0.000068
0.395000,0.000141,0.000069
0.396000,0.000141,0.000068
0.397000,0.000141,0.000068
0.398000,0.000142,0.000069
0.399000,0.000142,0.000069
0.400000,0.000141,0.000069
0.401000,0.000142,0.000069
0.402000,0.000142,0.000069
0.403000,0.000142,0.000069
0.404000,0.000142,0.000069
0.405000,0.000143,0.000068
0.406000,0.000142,0.000069
0.407000,0.000142,0.000068
0.408000,0.000141,0.000068
0.409000,0.000142,0.000068
0.410000,0.000142,0.000068
0.411000,0.000142,0.000067
0.412000,0.000141,0.000067
0.413000,0.000141,0.000067
0.414000,0.000141,0.000067
0.415000,0.000140,0.000067
0.416000,0.000140,0.000067
0.417000,0.000140,0.000067
0.418000,0.000140,0.000067
0.419000,0.000140,0.000068
0.420000,0.000140,0.000068
0.421000,0.000140,0.000068
0.422000,0.000140,0.000068
0.423000,0.000140,0.000069
0.424000,0.000140,0.000069
0.425000,0.000140,0.000068
0.426000,0.000140,0.000068
0.427000,0.000140,0.000069
0.428000,0.000140,0.000069
0.429000,0.000140,0.000069
0.430000,0.000140,0.000070
0.431000,0.000140,0.000070
0.432000,0.000139,0.000070
0.433000,0.000140,0.000070
0.434000,0.000140,0.000070
0.435000,0.000140,0.000071
0.436000,0.000139,0.000071
0.437000,0.000139,0.000071
0.438000,0.000139,0.000071
0.439000,0.000138,0.000072
0.440000,0.000139,0.000072
0.441000,0.000139,0.000072
0.442000,0.000139,0.000072
0.443000,0.000138,0.000073
0.444000,0.000138,0.000072
0.445000,0.000138,0.000072
0.446000,0.000138,0.000071
0.447000,0.000137,0.000071
0.448000,0.000139,0.000070
0.449000,0.000139,0.000070
0.450000,0.000141,0.000069
0.451000,0.000142,0.000069
0.452000,0.000142,0.000070
0.453000,0.000143,0.000070
0.454000,0.000143,0.000070
0.455000,0.000144,0.000070
0.456000,0.000143,0.000070
0.457000,0.000143,0.000069
0.458000,0.000143,0.000069
0.459000,0.000144,0.000069
0.460000,0.000145,0.000069
0.461000,0.000144,0.000069
0.462000,0.000144,0.000069
0.463000,0.000144,0.000068
0.464000,0.000144,0.000069
0.465000,0.000144,0.000069
0.466000,0.000144,0.000069
0.467000,0.000143,0.000069
0.468000,0.000142,0.000070
0.469000,0.000143,0.000070
0.470000,0.000143,0.000070
0.471000,0.000143,0.000070
0.472000,0.000144,0.000070
0.473000,0.000144,0.000071
0.474000,0.000144,0.000071
0.475000,0.000143,0.000070
0.476000,0.000144,0.000070
0.477000,0.000144,0.000070
0.478000,0.000144,0.000070
0.479000,0.000144,0.000070
0.480000,0.000144,0.000071
0.481000,0.000144,0.000070
0.482000,0.000144,0.000070
0.483000,0.000145,0.000070
0.484000,0.000145,0.000070
0.485000,0.000145,0.000071
0.486000,0.000144,0.000071
0.487000,0.000145,0.000070
0.488000,0.000145,0.000071
0.489000,0.000144,0.000071
0.490000,0.000144,0.000071
0.491000,0.000144,0.000070
0.492000,0.000143,0.000070
0.493000,0.000143,0.000071
0.494000,0.000143,0.000070
0.495000,0.000143,0.000070
0.496000,0.000142,0.000070
0.497000,0.000142,0.000070
0.498000,0.000143,0.000070
0.499000,0.000143,0.000070
0.500000,0.000143,0.000069
0.501000,0.000142,0.000069
0.502000,0.000142,0.000070
0.503000,0.000141,0.000069
0.504000,0.000141,0.000070
0.505000,0.000142,0.000069
0.506000,0.000142,0.000069
0.507000,0.000142,0.000069
0.508000,0.000142,0.000070
0.509000,0.000142,0.000070
0.510000,0.000142,0.000070
0.511000,0.000143,0.000070
0.512000,0.000142,0.000070
0.513000,0.000142,0.000070
0.514000,0.000142,0.000070
0.515000,0.000142,0.000070
0.516000,0.000142,0.000070
0.517000,0.000143,0.000070
0.518000,0.000143,0.000071
0.519000,0.000142,0.000071
0.520000,0.000143,0.000071
0.521000,0.000143,0.000071
0.522000,0.000143,0.000071
0.523000,0.000144,0.000071
0.524000,0.000144,0.000071
0.525000,0.000143,0.000071
0.526000,0.000144,0.000071
0.527000,0.000144,0.000070
0.528000,0.000145,0.000070
0.529000,0.000146,0.000070
0.530000,0.000146,0.000070
0.531000,0.000147,0.000071
0.532000,0.000147,0.000070
0.533000,0.000146,0.000071
0.534000,0.000147,0.000071
0.535000,0.000146,0.000071
0.536000,0.000146,0.000070
0.537000,0.000146,0.000070
0.538000,0.000146,0.000070
0.539000,0.000145,0.000070
0.540000,0.000146,0.000070
0.541000,0.000146,0.000071
0.542000,0.000146,0.000070
0.543000,0.000146,0.000070
0.544000,0.000147,0.000071
0.545000,0.000147,0.000070
0.546000,0.000148,0.000071
0.547000,0.000148,0.000071
0.548000,0.000148,0.000070
0.549000,0.000148,0.000069
0.550000,0.000148,0.000069
0.551000,0.000148,0.000069
0.552000,0.000148,0.000069
0.553000,0.000149,0.000069
0.554000,0.000148,0.000069
0.555000,0.000148,0.000068
0.556000,0.000147,0.000068
0.557000,0.000147,0.000069
0.558000,0.000148,0.000070
0.559000,0.000147,0.000069
0.560000,0.000146,0.000069
0.561000,0.000146,0.000068
0.562000,0.000147,0.000069
0.563000,0.000146,0.000068
0.564000,0.000146,0.000069
0.565000,0.000146,0.000068
0.566000,0.000145,0.000068
0.567000,0.000145,0.000067
0.568000,0.000145,0.000067
0.569000,0.000144,0.000067
0.570000,0.000144,0.000068
0.571000,0.000145,0.000068
0.572000,0.000144,0.000068
0.573000,0.000145,0.000067
0.574000,0.000144,0.000067
0.575000,0.000145,0.000067
0.576000,0.000144,0.000068
0.577000,0.000144,0.000068
0.578000,0.000145,0.000068
0.579000,0.000145,0.000069
0.580000,0.000145,0.000069
0.581000,0.000145,0.000070
0.582000,0.000145,0.000070
0.583000,0.000145,0.000070
0.584000,0.000145,0.000070
0.585000,0.000146,0.000070
0.586000,0.000146,0.000070
0.587000,0.000145,0.000071
0.588000,0.000146,0.000071
0.589000,0.000146,0.000072
0.590000,0.000147,0.000071
0.591000,0.000147,0.000072
0.592000,0.000147,0.000071
0.593000,0.000148,0.000071
0.594000,0.000147,0.000070
0.595000,0.000148,0.000071
0.596000,0.000148,0.000069
0.597000,0.000149,0.000069
0.598000,0.000149,0.000068
0.599000,0.000150,0.000069
0.600000,0.000150,0.000068
0.601000,0.000150,0.000068
0.602000,0.000150,0.000068
0.603000,0.000151,0.000069
0.604000,0.000151,0.000069
0.605000,0.000151,0.000069
0.606000,0.000151,0.000069
0.607000,0.000151,0.000069
0.608000,0.000152,0.000070
0.609000,0.000152,0.000069
0.610000,0.000152,0.000069
0.611000,0.000153,0.000069
0.612000,0.000152,0.000069
0.613000,0.000153,0.000068
0.614000,0.000152,0.000069
0.615000,0.000152,0.000068
0.616000,0.000151,0.000068
0.617000,0.000152,0.000068
0.618000,0.000151,0.000069
0.619000,0.000152,0.000069
0.620000,0.000150,0.000069
0.621000,0.000151,0.000071
0.622000,0.000151,0.000070
0.623000,0.000151,0.000071
0.624000,0.000151,0.000070
0.625000,0.000152,0.000071
0.626000,0.000151,0.000070
0.627000,0.000151,0.000071
0.628000,0.000150,0.000069
0.629000,0.000149,0.000071
0.630000,0.000149,0.000070
0.631000,0.000148,0.000071
0.632000,0.000149,0.000070
0.633000,0.000148,0.000071
0.634000,0.000147,0.000070
0.635000,0.000148,0.000071
0.636000,0.000148,0.000071
0.637000,0.000149,0.000071
0.638000,0.000149,0.000072
0.639000,0.000150,0.000072
0.640000,0.000148,0.000072
0.641000,0.000149,0.000072
0.642000,0.000148,0.000073
0.643000,0.000149,0.000073
0.644000,0.000149,0.000073
0.645000,0.000149,0.000072
0.646000,0.000149,0.000073
0.647000,0.000149,0.000072
0.648000,0.000148,0.000073
0.649000,0.000148,0.000072
0.650000,0.000148,0.000073
0.651000,0.000147,0.000071
0.652000,0.000146,0.000071
0.653000,0.000146,0.000071
0.654000,0.000146,0.000072
0.655000,0.000146,0.000073
0.656000,0.000146,0.000073
0.657000,0.000147,0.000073
0.658000,0.000147,0.000072
0.659000,0.000147,0.000072
0.660000,0.000148,0.000072
0.661000,0.000148,0.000073
0.662000,0.000147,0.000073
0.663000,0.000148,0.000074
0.664000,0.000148,0.000073
0.665000,0.000148,0.000074
0.666000,0.000148,0.000074
0.667000,0.000149,0.000074
0.668000,0.000150,0.000074
0.669000,0.000150,0.000074
0.670000,0.000150,0.000073
0.671000,0.000150,0.000074
0.672000,0.000150,0.000074
0.673000,0.000149,0.000075
0.674000,0.000150,0.000074
0.675000,0.000150,0.000075
0.676000,0.000150,0.000074
0.677000,0.000151,0.000074
0.678000,0.000150,0.000073
0.679000,0.000149,0.000073
0.680000,0.000150,0.000072
0.681000,0.000149,0.000073
0.682000,0.000150,0.000072
0.683000,0.000149,0.000072
0.684000,0.000149,0.000071
0.685000,0.000149,0.000072
0.686000,0.000149,0.000071
0.687000,0.000149,0.000072
0.688000,0.000148,0.000071
0.689000,0.000148,0.000071
0.690000,0.000148,0.000071
0.691000,0.000148,0.000071
0.692000,0.000148,0.000071
0.693000,0.000148,0.000071
0.694000,0.000148,0.000072
0.695000,0.000146,0.000072
0.696000,0.000147,0.000072
0.697000,0.000146,0.000073
0.698000,0.000147,0.000073
0.699000,0.000146,0.000073
0.700000,0.000147,0.000074
0.701000,0.000146,0.000073
0.702000,0.000146,0.000073
0.703000,0.000145,0.000072
0.704000,0.000146,0.000072
0.705000,0.000146,0.000071
0.706000,0.000146,0.000072
0.707000,0.000146,0.000071
0.708000,0.000145,0.000071
0.709000,0.000145,0.000071
0.710000,0.000145,0.000072
0.711000,0.000144,0.000072
0.712000,0.000145,0.000072
0.713000,0.000145,0.000073
0.714000,0.000145,0.000073
0.715000,0.000145,0.000073
0.716000,0.000145,0.000073
0.717000,0.000145,0.000073
0.718000,0.000146,0.000072
0.719000,0.000145,0.000072
0.720000,0.000146,0.000072
0.721000,0.000145,0.000072
0.722000,0.000146,0.000072
0.723000,0.000145,0.000072
0.724000,0.000146,0.000072
0.725000,0.000145,0.000072
0.726000,0.000146,0.000073
0.727000,0.000145,0.000073
0.728000,0.000146,0.000074
0.729000,0.000146,0.000073
0.730000,0.000147,0.000074
0.731000,0.000147,0.000073
0.732000,0.000147,0.000073
0.733000,0.000147,0.000073
0.734000,0.000147,0.000073
0.735000,0.000147,0.000072
0.736000,0.000147,0.000072
0.737000,0.000147,0.000072
0.738000,0.000147,0.000072
0.739000,0.000147,0.000073
0.740000,0.000147,0.000072
0.741000,0.000147,0.000072
0.742000,0.000147,0.000072
0.743000,0.000147,0.000072
0.744000,0.000147,0.000071
0.745000,0.000147,0.000071
0.746000,0.000147,0.000071
0.747000,0.000146,0.000072
0.748000,0.000147,0.000072
0.749000,0.000146,0.000072
0.750000,0.000147,0.000072
0.751000,0.000147,0.000073
0.752000,0.000147,0.000072
0.753000,0.000147,0.000072
0.754000,0.000147,0.000070
0.755000,0.000147,0.000071
0.756000,0.000147,0.000070
0.757000,0.000146,0.000071
0.758000,0.000146,0.000070
0.759000,0.000146,0.000071
0.760000,0.000147,0.000070
0.761000,0.000147,0.000071
0.762000,0.000147,0.000070
0.763000,0.000147,0.000069
0.764000,0.000147,0.000068
0.765000,0.000147,0.000069
0.766000,0.000147,0.000068
0.767000,0.000147,0.000068
0.768000,0.000146,0.000068
0.769000,0.000147,0.000068
0.770000,0.000146,0.000068
0.771000,0.000146,0.000069
0.772000,0.000146,0.000069
0.773000,0.000146,0.000069
0.774000,0.000146,0.000069
0.775000,0.000145,0.000069
0.776000,0.000145,0.000069
0.777000,0.000144,0.000069
0.778000,0.000144,0.000071
0.779000,0.000144,0.000071
0.780000,0.000144,0.000070
0.781000,0.000144,0.000070
0.782000,0.000144,0.000070
0.783000,0.000144,0.000071
0.784000,0.000144,0.000072
0.785000,0.000144,0.000071
0.786000,0.000144,0.000072
0.787000,0.000144,0.000072
0.788000,0.000144,0.000073
0.789000,0.000144,0.000073
0.790000,0.000144,0.000074
0.791000,0.000143,0.000073
0.792000,0.000144,0.000074
0.793000,0.000145,0.000074
0.794000,0.000145,0.000075
0.795000,0.000146,0.000075
0.796000,0.000145,0.000075
0.797000,0.000146,0.000074
0.798000,0.000145,0.000074
0.799000,0.000146,0.000073
0.800000,0.000145,0.000073
0.801000,0.000146,0.000073
0.802000,0.000146,0.000073
0.803000,0.000146,0.000074
0.804000,0.000146,0.000074
0.805000,0.000146,0.000074
0.806000,0.000146,0.000075
0.807000,0.000145,0.000076
0.808000,0.000146,0.000077
0.809000,0.000145,0.000077
0.810000,0.000146,0.000076
0.811000,0.000145,0.000077
0.812000,0.000145,0.000076
0.813000,0.000145,0.000077
0.814000,0.000146,0.000076
0.815000,0.000145,0.000076
0.816000,0.000145,0.000076
0.817000,0.000145,0.000077
0.818000,0.000145,0.000077
0.819000,0.000145,0.000076
0.820000,0.000145,0.000076
0.821000,0.000145,0.000076
0.822000,0.000144,0.000076
0.823000,0.000145,0.000075
0.824000,0.000145,0.000075
0.825000,0.000145,0.000074
0.826000,0.000145,0.000074
0.827000,0.000145,0.000073
0.828000,0.000145,0.000074
0.829000,0.000145,0.000073
0.830000,0.000145,0.000074
0.831000,0.000145,0.000074
0.832000,0.000144,0.000074
0.833000,0.000145,0.000075
0.834000,0.000145,0.000075
0.835000,0.000145,0.000075
0.836000,0.000145,0.000074
0.837000,0.000145,0.000074
0.838000,0.000145,0.000073
0.839000,0.000144,0.000074
0.840000,0.000144,0.000073
0.841000,0.000144,0.000074
0.842000,0.000144,0.000073
0.843000,0.000144,0.000074
0.844000,0.000144,0.000074
0.845000,0.000144,0.000074
0.846000,0.000145,0.000074
0.847000,0.000144,0.000074
0.848000,0.000145,0.000074
0.849000,0.000145,0.000074
0.850000,0.000145,0.000073
0.851000,0.000145,0.000073
0.852000,0.000145,0.000073
0.853000,0.000145,0.000073
0.854000,0.000145,0.000073
0.855000,0.000145,0.000073
0.856000,0.000145,0.000073
0.857000,0.000144,0.000072
0.858000,0.000144,0.000074
0.859000,0.000144,0.000074
0.860000,0.000144,0.000074
0.861000,0.000143,0.000073
0.862000,0.000144,0.000074
0.863000,0.000144,0.000073
0.864000,0.000143,0.000074
0.865000,0.000144,0.000074
0.866000,0.000144,0.000075
0.867000,0.000145,0.000074
0.868000,0.000145,0.000075
0.869000,0.000145,0.000074
0.870000,0.000145,0.000075
0.871000,0.000145,0.000073
0.872000,0.000145,0.000073
0.873000,0.000144,0.000071
0.874000,0.000144,0.000073
0.875000,0.000144,0.000071
0.876000,0.000144,0.000072
0.877000,0.000145,0.000072
0.878000,0.000144,0.000072
0.879000,0.000145,0.000073
0.880000,0.000144,0.000074
0.881000,0.000145,0.000073
0.882000,0.000144,0.000073
0.883000,0.000144,0.000072
0.884000,0.000144,0.000072
0.885000,0.000144,0.000072
0.886000,0.000144,0.000072
0.887000,0.000145,0.000071
0.888000,0.000145,0.000071
0.889000,0.000145,0.000070
0.890000,0.000144,0.000071
0.891000,0.000145,0.000071
0.892000,0.000144,0.000071
0.893000,0.000144,0.000071
0.894000,0.000144,0.000071
0.895000,0.000144,0.000071
0.896000,0.000144,0.000070
0.897000,0.000145,0.000071
0.898000,0.000144,0.000071
0.899000,0.000144,0.000072
0.900000,0.000144,0.000071
0.901000,0.000144,0.000071
0.902000,0.000144,0.000070
0.903000,0.000143,0.000070
0.904000,0.000143,0.000069
0.905000,0.000143,0.000070
0.906000,0.000143,0.000068
0.907000,0.000143,0.000069
0.908000,0.000143,0.000068
0.909000,0.000143,0.000068
0.910000,0.000143,0.000068
0.911000,0.000143,0.000068
0.912000,0.000143,0.000069
0.913000,0.000144,0.000068
0.914000,0.000143,0.000068
0.915000,0.000144,0.000068
0.916000,0.000144,0.000069
0.917000,0.000143,0.000068
0.918000,0.000143,0.000068
0.919000,0.000143,0.000067
0.920000,0.000143,0.000068
0.921000,0.000143,0.000068
0.922000,0.000143,0.000069
0.923000,0.000143,0.000069
0.924000,0.000143,0.000069
0.925000,0.000144,0.000070
0.926000,0.000144,0.000070
0.927000,0.000144,0.000071
0.928000,0.000144,0.000070
